Date,Province_State,Initial_Claims
2021-04-24,WY,1163.0
2021-05-01,WY,858.0
2021-05-08,WY,774.0
2021-05-15,WY,676.0
2021-05-22,WY,568.0
2021-05-29,WY,416.0
2021-06-05,WY,512.0
2021-06-12,WY,481.0
2021-06-19,WY,404.0
2021-06-26,WY,387.0
2021-07-03,WY,329.0
2021-07-10,WY,410.0
2021-07-17,WY,330.0
2021-07-24,WY,304.0
2021-07-31,WY,302.0
2021-08-07,WY,302.0
2021-08-14,WY,278.0
2021-08-21,WY,284.0
2021-08-28,WY,341.0
2021-09-04,WY,314.0
2021-09-11,WY,260.0
2021-09-18,WY,294.0
2021-09-25,WY,321.0
2021-10-02,WY,343.0
2021-10-09,WY,447.0
2021-10-16,WY,540.0
2021-10-23,WY,495.0
2021-10-30,WY,526.0
2021-11-06,WY,613.0
2021-11-13,WY,549.0
2021-11-20,WY,586.0
2021-11-27,WY,420.0
2021-12-04,WY,620.0
2021-12-11,WY,558.0
2021-12-18,WY,563.0
2021-12-25,WY,559.0
2022-01-01,WY,577.0
2022-01-08,WY,952.0
2022-01-15,WY,569.0
2022-01-22,WY,409.0
2022-01-29,WY,498.0
2022-02-05,WY,501.0
2022-02-12,WY,435.0
2022-02-19,WY,359.0
2022-02-26,WY,483.0
2022-03-05,WY,408.0
2022-03-12,WY,401.0
2022-03-19,WY,433.0
2022-03-26,WY,301.0
2022-04-02,WY,294.0
2022-04-09,WY,452.0
2022-04-16,WY,587.0
2022-04-23,WY,491.0
2022-04-30,WY,314.0
2022-05-07,WY,275.0
2022-05-14,WY,248.0
2022-05-21,WY,289.0
2022-05-28,WY,293.0
2022-06-04,WY,255.0
2022-06-11,WY,306.0
2022-06-18,WY,286.0
2022-06-25,WY,295.0
2022-07-02,WY,256.0
2022-07-09,WY,288.0
2022-07-16,WY,235.0
2022-07-23,WY,220.0
2022-07-30,WY,203.0
2022-08-06,WY,222.0
2022-08-13,WY,285.0
2022-08-20,WY,239.0
2022-08-27,WY,207.0
2022-09-03,WY,222.0
2022-09-10,WY,218.0
2022-09-17,WY,181.0
2022-09-24,WY,213.0
2022-10-01,WY,270.0
2022-10-08,WY,399.0
2022-10-15,WY,379.0
2022-10-22,WY,427.0
2022-10-29,WY,438.0
2022-11-05,WY,528.0
2022-11-12,WY,483.0
2022-11-19,WY,617.0
2022-11-26,WY,341.0
2022-12-03,WY,613.0
2022-12-10,WY,485.0
2022-12-17,WY,587.0
2022-12-24,WY,618.0
2022-12-31,WY,450.0
2023-01-07,WY,635.0
2023-01-14,WY,506.0
2023-01-21,WY,422.0
2023-01-28,WY,442.0
2023-02-04,WY,450.0
2023-02-11,WY,439.0
2023-02-18,WY,355.0
2023-02-25,WY,407.0
2023-03-04,WY,393.0
2023-03-11,WY,341.0
2023-03-18,WY,373.0
